idiom_token,label,num_of_examples,total,idiomaticity_ratio,degree_of_idiomaticity,ccnews_rarity,morphology_type
IDoutofthequestionID,literal,3,161,0.018633540372670808,highly_idiomatic,ccnews_frequent,moderate_morphology
IDalongaboutID,idiom,2,3,0.6666666666666666,ambiguous,ccnews_moderately_rare,no_morphology
IDalongaboutID,literal,1,3,0.3333333333333333,ambiguous,ccnews_moderately_rare,no_morphology
IDinmybookID,idiom,30,107,0.2803738317757009,ambiguous,ccnews_frequent,high_morphology
IDinmybookID,literal,77,107,0.719626168224299,ambiguous,ccnews_frequent,high_morphology
IDgoupinsmokeID,idiom,35,35,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDgoupinsmokeID,literal,0,35,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDcutandrunID,idiom,14,14,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDcutandrunID,literal,0,14,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDhangbyathreadID,idiom,18,18,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDhangbyathreadID,literal,0,18,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDlosetheplotID,idiom,9,10,0.9,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDlosetheplotID,literal,1,10,0.1,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDdroplikefliesID,idiom,3,3,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDdroplikefliesID,literal,0,3,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDstandonceremonyID,idiom,8,8,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDstandonceremonyID,literal,0,8,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDmakeagoofID,idiom,31,31,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDmakeagoofID,literal,0,31,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDonthecardsID,idiom,25,145,0.1724137931034483,highly_literal,ccnews_frequent,high_morphology
IDonthecardsID,literal,120,145,0.8275862068965517,highly_literal,ccnews_frequent,high_morphology
IDkissassID,idiom,3,3,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDkissassID,literal,0,3,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDupsticksID,idiom,6,7,0.8571428571428571,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDupsticksID,literal,1,7,0.14285714285714285,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDontherocksID,idiom,11,152,0.07236842105263158,highly_literal,ccnews_frequent,high_morphology
IDontherocksID,literal,141,152,0.9276315789473685,highly_literal,ccnews_frequent,high_morphology
IDdothetrickID,idiom,110,138,0.7971014492753623,ambiguous,ccnews_frequent,high_morphology
IDdothetrickID,literal,28,138,0.2028985507246377,ambiguous,ccnews_frequent,high_morphology
IDtalkshopID,idiom,28,28,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDtalkshopID,literal,0,28,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDbynostretchoftheimaginationID,idiom,9,9,1.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDbynostretchoftheimaginationID,literal,0,9,0.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDfivefingerdiscountID,idiom,1,1,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDfivefingerdiscountID,literal,0,1,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDgotogroundID,idiom,18,28,0.6428571428571429,ambiguous,ccnews_moderately_rare,high_morphology
IDgotogroundID,literal,10,28,0.35714285714285715,ambiguous,ccnews_moderately_rare,high_morphology
IDpropupthebarID,idiom,7,7,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDpropupthebarID,literal,0,7,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDhittherightnoteID,idiom,6,7,0.8571428571428571,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDhittherightnoteID,literal,1,7,0.14285714285714285,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDthrowthebookatID,idiom,8,9,0.8888888888888888,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDthrowthebookatID,literal,1,9,0.1111111111111111,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDeverywhichwayID,idiom,14,14,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDeverywhichwayID,literal,0,14,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDthrowsomeonetothewolvesID,idiom,9,9,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDthrowsomeonetothewolvesID,literal,0,9,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDhedgeyourbetsID,idiom,2,2,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDhedgeyourbetsID,literal,0,2,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDroughandreadyID,idiom,62,62,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDroughandreadyID,literal,0,62,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDkillthegoosethatlaysthegoldeneggsID,idiom,9,9,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDkillthegoosethatlaysthegoldeneggsID,literal,0,9,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDcutfromthesameclothID,idiom,3,3,1.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDcutfromthesameclothID,literal,0,3,0.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDtakeabathID,idiom,3,53,0.05660377358490566,highly_literal,ccnews_moderately_rare,high_morphology
IDtakeabathID,literal,50,53,0.9433962264150944,highly_literal,ccnews_moderately_rare,high_morphology
IDapennyforyourthoughtsID,idiom,4,4,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDapennyforyourthoughtsID,literal,0,4,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDsixfeetunderID,idiom,4,4,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDsixfeetunderID,literal,0,4,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDhellforleatherID,idiom,12,12,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDhellforleatherID,literal,0,12,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDoldhatID,idiom,33,48,0.6875,ambiguous,ccnews_moderately_rare,high_morphology
IDoldhatID,literal,15,48,0.3125,ambiguous,ccnews_moderately_rare,high_morphology
IDchopandchangeID,idiom,21,21,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDchopandchangeID,literal,0,21,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDthrowgoodmoneyafterbadID,idiom,5,5,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDthrowgoodmoneyafterbadID,literal,0,5,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDcalloffthedogsID,idiom,1,2,0.5,ambiguous,ccnews_very_rare,no_morphology
IDcalloffthedogsID,literal,1,2,0.5,ambiguous,ccnews_very_rare,no_morphology
IDpassthebuckID,idiom,43,43,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDpassthebuckID,literal,0,43,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDpresenceofmindID,idiom,17,18,0.9444444444444444,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDpresenceofmindID,literal,1,18,0.05555555555555555,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDcrossmyheartID,idiom,5,5,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDcrossmyheartID,literal,0,5,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDactofgodID,idiom,31,31,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDactofgodID,literal,0,31,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDputyourbestfootforwardID,idiom,2,2,1.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDputyourbestfootforwardID,literal,0,2,0.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDtaketheroughwiththesmoothID,idiom,6,6,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDtaketheroughwiththesmoothID,literal,0,6,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDoutofthepictureID,idiom,27,31,0.8709677419354839,highly_idiomatic,ccnews_frequent,high_morphology
IDoutofthepictureID,literal,4,31,0.12903225806451613,highly_idiomatic,ccnews_frequent,high_morphology
IDpullthewooloversomeoneseyesID,idiom,12,12,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDpullthewooloversomeoneseyesID,literal,0,12,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDmeetyourwaterlooID,idiom,1,1,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDmeetyourwaterlooID,literal,0,1,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDdontgiveupthedayjobID,idiom,2,2,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDdontgiveupthedayjobID,literal,0,2,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDpoorasachurchmouseID,idiom,8,8,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDpoorasachurchmouseID,literal,0,8,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDanythinggoesID,idiom,35,66,0.5303030303030303,ambiguous,ccnews_very_rare,moderate_morphology
IDanythinggoesID,literal,31,66,0.4696969696969697,ambiguous,ccnews_very_rare,moderate_morphology
IDseestarsID,idiom,10,57,0.17543859649122806,highly_literal,ccnews_moderately_rare,high_morphology
IDseestarsID,literal,47,57,0.8245614035087719,highly_literal,ccnews_moderately_rare,high_morphology
IDraincatsanddogsID,idiom,1,1,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDraincatsanddogsID,literal,0,1,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDlockhornsID,idiom,4,4,1.0,highly_idiomatic,ccnews_frequent,no_morphology
IDlockhornsID,literal,0,4,0.0,highly_idiomatic,ccnews_frequent,no_morphology
IDdeadmensshoesID,idiom,2,2,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDdeadmensshoesID,literal,0,2,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDtoatID,idiom,8,8,1.0,highly_idiomatic,ccnews_frequent,no_morphology
IDtoatID,literal,0,8,0.0,highly_idiomatic,ccnews_frequent,no_morphology
IDawaywiththefairiesID,idiom,2,2,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDawaywiththefairiesID,literal,0,2,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDheadswillrollID,idiom,4,4,1.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDheadswillrollID,literal,0,4,0.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDinafogID,idiom,10,113,0.08849557522123894,highly_literal,ccnews_moderately_rare,high_morphology
IDinafogID,literal,103,113,0.911504424778761,highly_literal,ccnews_moderately_rare,high_morphology
IDforcesomeoneshandID,idiom,26,34,0.7647058823529411,ambiguous,ccnews_very_rare,moderate_morphology
IDforcesomeoneshandID,literal,8,34,0.23529411764705882,ambiguous,ccnews_very_rare,moderate_morphology
IDtwoapennyID,idiom,9,17,0.5294117647058824,ambiguous,ccnews_very_rare,moderate_morphology
IDtwoapennyID,literal,8,17,0.47058823529411764,ambiguous,ccnews_very_rare,moderate_morphology
IDsmellaratID,idiom,11,11,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDsmellaratID,literal,0,11,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDrakeoveroldcoalsID,idiom,2,2,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDrakeoveroldcoalsID,literal,0,2,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDoutofthinairID,idiom,19,19,1.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDoutofthinairID,literal,0,19,0.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDpoorlittlerichgirlID,idiom,3,3,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDpoorlittlerichgirlID,literal,0,3,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDlayoddsID,idiom,11,11,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDlayoddsID,literal,0,11,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDtakesomethingasreadID,idiom,12,12,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDtakesomethingasreadID,literal,0,12,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDdigupdirtID,idiom,3,3,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDdigupdirtID,literal,0,3,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDthebeeskneesID,idiom,5,5,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDthebeeskneesID,literal,0,5,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDtakeadiveID,idiom,14,21,0.6666666666666666,ambiguous,ccnews_moderately_rare,moderate_morphology
IDtakeadiveID,literal,7,21,0.3333333333333333,ambiguous,ccnews_moderately_rare,moderate_morphology
IDalloverthemapID,idiom,3,3,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDalloverthemapID,literal,0,3,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDputthebootinID,idiom,15,17,0.8823529411764706,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDputthebootinID,literal,2,17,0.11764705882352941,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDhavesomeonebytheshortandcurliesID,idiom,1,1,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDhavesomeonebytheshortandcurliesID,literal,0,1,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDgivesomeonepauseID,idiom,35,35,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDgivesomeonepauseID,literal,0,35,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDintheswimID,idiom,6,23,0.2608695652173913,ambiguous,ccnews_very_rare,high_morphology
IDintheswimID,literal,17,23,0.7391304347826086,ambiguous,ccnews_very_rare,high_morphology
IDputpaidtoID,idiom,82,82,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDputpaidtoID,literal,0,82,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDletthegenieoutofthebottleID,idiom,2,2,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDletthegenieoutofthebottleID,literal,0,2,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDbitethedustID,idiom,24,24,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDbitethedustID,literal,0,24,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDsecondnatureID,idiom,59,59,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDsecondnatureID,literal,0,59,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDcometoaprettypassID,idiom,3,3,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDcometoaprettypassID,literal,0,3,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDtherestherubID,idiom,19,20,0.95,highly_idiomatic,ccnews_very_rare,no_morphology
IDtherestherubID,literal,1,20,0.05,highly_idiomatic,ccnews_very_rare,no_morphology
IDknownoboundsID,idiom,23,23,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDknownoboundsID,literal,0,23,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDgetstuckinID,idiom,44,83,0.5301204819277109,ambiguous,ccnews_frequent,moderate_morphology
IDgetstuckinID,literal,39,83,0.46987951807228917,ambiguous,ccnews_frequent,moderate_morphology
IDcometomindID,idiom,161,162,0.9938271604938271,highly_idiomatic,ccnews_frequent,moderate_morphology
IDcometomindID,literal,1,162,0.006172839506172839,highly_idiomatic,ccnews_frequent,moderate_morphology
IDdogeatdogID,idiom,14,14,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDdogeatdogID,literal,0,14,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDknowthescoreID,idiom,26,32,0.8125,highly_idiomatic,ccnews_moderately_rare,high_morphology
IDknowthescoreID,literal,6,32,0.1875,highly_idiomatic,ccnews_moderately_rare,high_morphology
IDbreakthebankID,idiom,27,32,0.84375,highly_idiomatic,ccnews_frequent,moderate_morphology
IDbreakthebankID,literal,5,32,0.15625,highly_idiomatic,ccnews_frequent,moderate_morphology
IDtansomeoneshideID,idiom,2,2,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDtansomeoneshideID,literal,0,2,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDbroadinthebeamID,idiom,1,1,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDbroadinthebeamID,literal,0,1,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDgowiththeflowID,idiom,24,24,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDgowiththeflowID,literal,0,24,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDpullarabbitoutofahatID,idiom,5,5,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDpullarabbitoutofahatID,literal,0,5,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDasaruleID,idiom,117,136,0.8602941176470589,highly_idiomatic,ccnews_frequent,high_morphology
IDasaruleID,literal,19,136,0.13970588235294118,highly_idiomatic,ccnews_frequent,high_morphology
IDcakesandaleID,idiom,1,1,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDcakesandaleID,literal,0,1,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDmakeasplashID,idiom,30,35,0.8571428571428571,highly_idiomatic,ccnews_frequent,high_morphology
IDmakeasplashID,literal,5,35,0.14285714285714285,highly_idiomatic,ccnews_frequent,high_morphology
IDkeepthepeaceID,idiom,107,107,1.0,highly_idiomatic,ccnews_frequent,high_morphology
IDkeepthepeaceID,literal,0,107,0.0,highly_idiomatic,ccnews_frequent,high_morphology
IDroughedgesID,idiom,24,31,0.7741935483870968,ambiguous,ccnews_moderately_rare,moderate_morphology
IDroughedgesID,literal,7,31,0.22580645161290322,ambiguous,ccnews_moderately_rare,moderate_morphology
IDbeleftholdingthebabyID,idiom,3,3,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDbeleftholdingthebabyID,literal,0,3,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDwhatsyourpoisonID,idiom,1,1,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDwhatsyourpoisonID,literal,0,1,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDaheadofthegameID,idiom,21,21,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDaheadofthegameID,literal,0,21,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDnospringchickenID,idiom,5,5,1.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDnospringchickenID,literal,0,5,0.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDbyalongchalkID,idiom,12,12,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDbyalongchalkID,literal,0,12,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDloseyourheadID,idiom,5,6,0.8333333333333334,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDloseyourheadID,literal,1,6,0.16666666666666666,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDastheactresssaidtothebishopID,idiom,1,1,1.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDastheactresssaidtothebishopID,literal,0,1,0.0,highly_idiomatic,ccnews_very_rare,no_morphology
IDgoplacesID,idiom,32,44,0.7272727272727273,ambiguous,ccnews_frequent,moderate_morphology
IDgoplacesID,literal,12,44,0.2727272727272727,ambiguous,ccnews_frequent,moderate_morphology
IDleavesomeoneinthelurchID,idiom,22,22,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDleavesomeoneinthelurchID,literal,0,22,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDintheblinkofaneyeID,idiom,9,9,1.0,highly_idiomatic,ccnews_frequent,moderate_morphology
IDintheblinkofaneyeID,literal,0,9,0.0,highly_idiomatic,ccnews_frequent,moderate_morphology
IDcometothinkofitID,idiom,129,129,1.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDcometothinkofitID,literal,0,129,0.0,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
IDoutofsightoutofmindID,idiom,3,3,1.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDoutofsightoutofmindID,literal,0,3,0.0,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDinthefastlaneID,idiom,21,24,0.875,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDinthefastlaneID,literal,3,24,0.125,highly_idiomatic,ccnews_very_rare,moderate_morphology
IDnoworneverID,idiom,24,24,1.0,highly_idiomatic,ccnews_frequent,no_morphology
IDnoworneverID,literal,0,24,0.0,highly_idiomatic,ccnews_frequent,no_morphology
IDdutchcourageID,idiom,7,7,1.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDdutchcourageID,literal,0,7,0.0,highly_idiomatic,ccnews_moderately_rare,no_morphology
IDboysinblueID,idiom,10,12,0.8333333333333334,highly_idiomatic,ccnews_moderately_rare,moderate_morphology
